transaction_id,order_date,customer_id,customer_name,country,product_id,product_category,quantity,price,payment_method,order_status
T294,2025-08-30,C42,Nicole Hall,FR,P60,Electronics,2,302.56,Credit Card,Completed
T295,2026-07-31,C131,Kayla Lewis,CA,P76,Home,2,197.63,Credit Card,Completed
T296,2026-04-05,C20,William Riley,CA,P172,Clothing,5,371.62,PayPal,Returned
T297,2026-03-13,C224,Cheryl Flynn,FR,P37,Clothing,3,401.5,PayPal,Completed
T298,2026-01-01,C39,Peter Barker,AU,P178,Clothing,4,229.43,Debit Card,Completed
T1,2025-08-18,C23,Johnny Richard,CA,P82,Sports,2,71.54,Credit Card,Cancelled
T300,2025-12-15,C17,Colin Griffin,IN,P84,Clothing,5,257.97,Debit Card,Cancelled
T301,2026-05-30,C136,James Snow,US,P8,Home,4,437.78,UPI,Returned
T302,2026-07-11,C6,Timothy Gordon,US,P97,Sports,5,212.73,Credit Card,Completed
T303,2026-05-14,C113,Elizabeth Rosales,DE,P9,Home,3,148.9,Debit Card,Completed
T304,2026-02-20,C163,Brandon Bryant,AU,P88,Books,4,26.43,PayPal,Returned
T305,2025-08-23,C119,Amber Brown,UK,P195,Home,5,444.13,UPI,Completed
T306,2025-08-25,C231,Kristina Flynn,DE,P136,Sports,2,24.81,PayPal,Cancelled
T307,2025-10-01,C183,Brandon Rhodes,DE,P39,Sports,5,300.61,UPI,Cancelled
T308,2026-01-14,C176,Kristin Le,UK,P116,Books,1,23.63,PayPal,Completed
T309,2026-04-14,C215,Jose Walls,AU,P147,Clothing,5,464.37,PayPal,Returned
T310,2026-07-31,C123,Benjamin Neal,US,P39,Electronics,5,397.02,Credit Card,Cancelled
T311,2026-07-20,C181,Alexandria Jones,AU,P74,Home,2,83.17,UPI,Cancelled
T312,2025-08-23,C18,Vincent Sullivan,US,P161,Sports,5,44.48,PayPal,Returned
T313,2026-05-18,C258,Rebecca Brooks,IN,P41,Books,5,40.27,UPI,Completed
T314,2026-04-29,C242,Daisy Blackwell,DE,P48,Sports,5,468.95,UPI,Cancelled
T315,2025-11-17,C41,James Torres,US,P94,Books,4,163.64,PayPal,Cancelled
T316,2026-05-19,C173,Diana Lewis,IN,P85,Clothing,2,277.86,Credit Card,Cancelled
T317,2026-08-06,C134,Carlos Thomas,AU,P87,Clothing,2,253.31,PayPal,Returned
T318,2025-12-10,C257,Darlene Butler,IN,P114,Books,5,267.39,Debit Card,Cancelled
T319,2025-10-04,C51,Marcia Nunez,FR,P21,Sports,4,243.65,Credit Card,Cancelled
T320,2025-12-03,C155,Katelyn Fuentes,US,P189,Home,1,19.65,PayPal,Cancelled
T321,2025-10-10,C228,Lisa Thomas,US,P10,Electronics,3,251.84,PayPal,Returned
T322,2026-03-21,C265,Alexander Johnson,CA,P31,Home,2,363.63,PayPal,Returned
T323,2025-09-05,C264,Andrea Kim,IN,P170,Books,5,484.01,UPI,Completed
T324,2026-05-16,C87,Andrew Morrow,IN,P104,Clothing,5,134.23,UPI,Completed
T325,2026-06-20,C209,Darrell Cunningham,UK,P44,Sports,5,348.42,UPI,Returned
T326,2025-11-23,C202,Holly Nichols,DE,P22,Sports,2,51.21,UPI,Returned
T327,2026-06-02,C170,Courtney Hernandez,CA,P48,Home,2,305.89,Credit Card,Cancelled
T328,2026-02-28,C242,Philip Yoder MD,XYZ,P73,Home,3,491.14,Credit Card,Completed
T329,2025-10-30,C147,Melissa Sandoval,FR,P156,Sports,2,418.48,Debit Card,Completed
T330,2025-12-11,C103,Wayne Mccann,CA,P40,Electronics,1,132.58,Debit Card,Completed
T331,2026-07-13,C113,Brenda Hanson PhD,UK,P62,Clothing,2,252.61,UPI,Returned
T332,2026-06-05,C210,James Herring,AU,P161,Sports,2,69.64,PayPal,Returned
T333,2026-07-10,C9,Crystal Walker,DE,P77,Home,3,454.95,UPI,Cancelled
T334,2025-10-01,C100,Krystal Walsh,US,P194,Sports,5,375.33,UPI,Cancelled
T335,2025-09-20,C272,Mary Clark,IN,P161,Electronics,2,494.91,UPI,Completed
T336,2026-05-04,C156,Barry Rogers,FR,P25,Home,5,120.69,Credit Card,Completed
T337,2025-12-04,C88,Dr. Gregory Schneider,UK,P85,Books,2,198.6,Credit Card,Completed
T338,2026-02-21,C63,Philip Peterson,AU,P61,Books,2,225.64,Debit Card,Completed
T339,2025-09-10,C248,Beverly Lee,AU,P53,Home,3,392.79,PayPal,Returned
T340,2026-07-13,C140,Cassandra Potter,DE,P98,Clothing,5,439.85,UPI,Returned
T341,2026-07-17,C74,Calvin Palmer,UK,P99,Sports,3,140.66,Credit Card,Returned
T1,2025-11-22,C13,Traci Phillips,CA,P4,Sports,1,261.1,UPI,Cancelled
T343,2026-05-04,C204,Bryan Mendoza,US,P12,Books,4,94.95,PayPal,Returned
T344,2025-08-14,C59,Lee Manning,CA,P37,Clothing,4,260.44,Credit Card,Returned
T345,2025-10-27,C21,Jeffrey Gonzalez,IN,P144,Home,5,447.94,Debit Card,Cancelled
T346,2025-09-08,C100,Mark Johnson,IN,P28,Clothing,4,477.97,PayPal,Returned
T347,2025-12-06,C77,Paul Porter,US,P8,Clothing,2,202.41,Debit Card,Returned
T348,2026-06-06,C82,Michael Porter,US,P4,Books,2,298.1,PayPal,Cancelled
T349,2026-07-21,C207,Belinda Perkins,AU,P130,Clothing,5,136.89,UPI,Returned
T350,2025-11-10,,Kathy Harvey,AU,P190,Home,3,22.35,Credit Card,Cancelled
T351,2026-03-24,C259,Abigail Shaw DVM,CA,P105,Clothing,2,172.33,UPI,Returned
T352,2025-10-13,C7,Kenneth Moreno,IN,P50,Sports,4,418.35,UPI,Completed
T353,2026-06-23,C281,Kimberly Lara,US,P198,Books,2,333.64,Credit Card,Cancelled
T354,2025-11-18,C103,Paula Fernandez,UK,P139,Books,5,57.59,Debit Card,Completed
T355,2026-05-26,C171,Allison Maldonado,CA,P24,Home,2,261.32,PayPal,Cancelled
T356,2026-04-20,C294,Zoe Mendoza,IN,P17,Sports,5,94.74,UPI,Returned
T357,2026-03-20,C223,Luis Garcia,IN,P166,Books,1,461.14,Credit Card,Completed
T358,2026-06-29,C59,Stephanie Bennett,IN,P172,Books,3,293.9,Debit Card,Returned
T359,2025-12-26,C13,Laura Khan,IN,P144,Clothing,5,286.75,Debit Card,Completed
T360,2025-10-05,C43,Valerie Kirk,DE,P156,Home,3,248.01,Credit Card,Returned
T361,2026-03-24,C152,Timothy Barker,XYZ,P168,Electronics,5,202.65,Credit Card,Completed
T362,2026-05-18,C61,Dana Richard,FR,P23,Books,2,107.51,Credit Card,Cancelled
T363,2026-01-22,C106,Paul Hudson,DE,P161,Clothing,2,82.07,PayPal,Returned
T364,2026-06-13,C152,Damon Wilson,US,P182,Sports,3,244.87,Credit Card,Completed
T365,2025-08-16,C71,Elizabeth Rowe,AU,P114,Home,2,498.65,PayPal,Cancelled
T366,2026-01-28,C102,Jeremy Bates,UK,P20,Sports,1,345.65,Credit Card,Returned
T367,2026-05-16,C4,George Strickland,FR,P29,Clothing,3,420.65,Debit Card,Returned
T368,2026-02-18,C160,Theresa Mcdaniel,UK,P183,Electronics,5,242.58,PayPal,Completed
T369,2026-06-12,C133,Monica Peters,US,P9,Books,2,37.93,Debit Card,Returned
T370,2025-10-14,C66,Amber Perez,UK,P139,Books,2,23.54,PayPal,Completed
T371,2025-08-15,C164,Ms. Amber Morales DDS,AU,P128,Books,2,418.56,PayPal,Returned
T372,2026-01-13,C63,Michael Velez,IN,P35,Clothing,5,385.06,Credit Card,Completed
T373,2025-10-12,C31,Julie Campbell,UK,P54,Clothing,4,157.38,Debit Card,Completed
T374,2026-06-19,C8,Tonya Rice,DE,P133,Electronics,4,125.74,Credit Card,Cancelled
T375,2025-09-23,C300,Jason Hernandez,UK,P77,Clothing,4,286.52,UPI,Returned
T376,2025-09-14,C4,Justin Nichols,FR,P197,Home,5,43.73,PayPal,Completed
T377,2026-05-17,C105,Debra Davila,IN,P4,Clothing,1,71.81,Credit Card,Completed
T378,2026-07-31,C113,Ronnie Moore,FR,P196,Books,5,293.16,Credit Card,Completed
T379,2025-12-12,C209,Megan Bender,UK,P193,Sports,3,205.23,Credit Card,Completed
T380,2025-12-21,C65,Lisa Johnson,FR,P93,Sports,5,118.57,PayPal,Cancelled
T381,2026-04-23,C282,Angela Farmer,CA,P18,Sports,4,291.05,Debit Card,Cancelled
T382,2026-03-12,C207,Dennis Roberts,US,P133,Sports,4,285.11,PayPal,Completed
T383,2025-10-10,C220,Sharon Wilson,FR,P87,Books,4,243.37,Debit Card,Completed
T384,2026-01-23,C8,Jon Swanson,FR,P189,Clothing,4,29.41,UPI,Completed
T385,2026-05-23,C262,Lucas Fletcher,CA,P63,Electronics,4,486.34,Credit Card,Returned
T386,2025-10-10,C283,Stephanie Walters,UK,P186,Books,2,-74.43431097613313,Debit Card,Returned
T387,2025-11-11,C235,Jacob Walsh,AU,P190,Sports,1,196.17,Credit Card,Cancelled
T388,2025-10-22,C253,Kelsey Lynch,DE,P80,Electronics,2,94.73,UPI,Returned
T389,2026-01-11,C281,Angela Shelton,UK,P19,Books,1,33.16,UPI,Cancelled
T390,2026-03-28,C175,Nicole May,CA,P111,Electronics,-5,167.91,Credit Card,Returned
T391,2026-07-02,C114,Wesley Smith,IN,P54,Books,3,386.94,PayPal,Returned
T392,2026-04-09,C220,William Simpson,AU,P95,Books,2,255.66,Credit Card,Returned
T393,2026-06-24,C219,Kimberly Huynh,US,P34,Books,2,47.44,Credit Card,Returned
T394,2026-05-25,C220,Jose Smith,DE,P143,Electronics,3,73.4,Credit Card,Completed
T395,2026-04-12,C14,Robert Ruiz,IN,P29,Home,1,338.01,Debit Card,Cancelled
T396,2026-07-26,C183,Emily Ramos,DE,P197,Books,4,423.51,UPI,Completed
T397,2026-07-10,C188,Cheryl Murphy,AU,P79,Electronics,5,380.18,PayPal,Completed
T398,2025-10-26,C19,David Wilkinson,DE,P74,Home,5,273.44,Debit Card,Completed
T399,2025-09-14,C10,Crystal Miller,DE,P191,Sports,5,301.76,UPI,Cancelled
T400,2025-08-19,C285,Monica Carpenter,US,P33,Clothing,5,222.8,UPI,Completed
T401,2025-08-29,C283,Adrienne Bailey,CA,P54,Home,2,157.15,Debit Card,Completed
T402,2025-11-29,C146,Gregory Mendez,DE,P24,Clothing,4,456.01,Debit Card,Completed
T403,2026-01-05,C250,David Ferguson,AU,P96,Books,5,49.71,PayPal,Completed
T404,2026-02-19,C96,Robert Tran,US,P47,Books,2,220.92,UPI,Cancelled
T405,2026-01-20,C73,Ashley Robinson,FR,P13,Books,3,485.57,Credit Card,Returned
T406,2025-11-02,C10,Charlotte Leonard,US,P84,Home,3,63.08,Credit Card,Returned
T407,2025-08-13,C42,Amanda Becker,CA,P143,Clothing,3,321.36,Debit Card,Returned
T408,2026-05-22,C148,Christopher Wheeler,US,P156,Sports,5,319.09,Credit Card,Returned
T409,2025-10-25,C65,Marilyn Cervantes,AU,P151,Sports,3,428.94,UPI,Completed
T410,2026-01-06,C287,Todd Morgan DVM,FR,P61,Clothing,3,142.84,UPI,Cancelled
T411,2026-05-26,C77,Brittney Donaldson,UK,P4,Home,4,455.86,Debit Card,Cancelled
T412,2025-12-23,C114,Kimberly Smith,DE,P182,Electronics,5,351.87,Debit Card,Cancelled
T413,2026-07-23,C196,Charles Glass,AU,P94,Clothing,4,247.78,Credit Card,Completed
T414,2026-03-25,C116,Lori Cervantes,IN,P79,Home,5,439.78,PayPal,Cancelled
T415,2025-11-15,C170,Melissa White,CA,P129,Home,2,288.52,Credit Card,Cancelled
T416,2026-03-21,C203,Brittney Gregory,FR,P7,Books,5,258.84,Debit Card,Cancelled
T417,2026-04-07,C287,Jennifer Smith,DE,P174,Electronics,2,330.89,Debit Card,Completed
T418,2025-11-27,C69,Mr. Daniel Baird,CA,P184,Sports,1,81.4,UPI,Completed
T419,2026-04-28,C184,William Alexander,US,P67,Sports,4,457.91,PayPal,Cancelled
T420,2026-07-16,C96,Juan Cain,IN,P164,Books,5,269.76,Debit Card,Completed
T421,2026-04-26,C226,Maxwell Williams,UK,P57,Clothing,5,217.16,Debit Card,Completed
T422,2025-09-06,C254,Tammy Mooney,DE,P75,Books,1,220.06,Credit Card,Cancelled
T423,2026-04-13,C267,Kimberly Morgan,DE,P76,Books,2,257.52,Debit Card,Completed
T1,2026-05-16,C266,Susan Lloyd,FR,P83,Electronics,1,194.87,UPI,Cancelled
T425,2025-10-17,C291,Kathryn Blankenship,US,P193,Sports,3,36.59,Debit Card,Cancelled
T426,2026-01-28,C89,Scott Garcia,DE,P51,Sports,3,27.63,Debit Card,Completed
T427,2026-04-15,C274,Brian Lopez,UK,P76,Sports,3,239.95,Credit Card,Returned
T428,2025-11-09,C238,Maria Schneider,UK,P36,Sports,3,362.08,UPI,Completed
T429,2025-12-24,C139,Anita Robertson,FR,P120,Books,1,478.32,PayPal,Completed
T430,2025-08-31,C141,Megan Alvarez,CA,P10,Books,3,33.45,PayPal,Completed
T431,2025-10-26,C270,Paul Cervantes,CA,P131,Books,3,266.71,Credit Card,Completed
T432,2026-02-23,C74,Richard Nguyen,US,P20,Books,5,171.62,Debit Card,Completed
T433,2026-05-10,C172,Manuel Bradley,US,P109,Clothing,5,248.47,UPI,Completed
T434,2026-04-06,C277,William Griffith,AU,P44,Home,1,19.22,Debit Card,Returned
T435,2026-01-10,C53,Fernando Porter,US,P46,Electronics,5,134.37,Credit Card,Completed
T436,2026-06-05,C237,William Williams,AU,P194,Clothing,2,75.67,Credit Card,Returned
T437,2026-02-19,C247,Jeffrey Martinez,IN,P117,Books,-5,55.96,Debit Card,Cancelled
T438,2025-11-04,C185,Christopher Floyd,FR,P60,Clothing,4,17.92,Credit Card,Cancelled
T439,2026-01-22,C295,Barbara Nelson,XYZ,P165,Electronics,3,407.36,Debit Card,Completed
T440,2026-08-09,C292,David Cooper,AU,P125,Books,3,446.66,Debit Card,Cancelled
T441,2026-05-23,C144,Devin Massey,AU,P113,Electronics,1,86.21,PayPal,Cancelled
T442,2026-01-18,C172,Mitchell Hall,UK,P104,Electronics,3,298.21,Debit Card,Cancelled
T443,2025-09-28,C292,Meredith Arellano,FR,P139,Clothing,1,442.65,Debit Card,Completed
T444,2025-09-29,,Nancy Suarez,FR,P34,Home,3,392.03,Credit Card,Cancelled
T445,2025-11-09,C168,Juan Price,DE,P5,Clothing,5,308.56,PayPal,Returned
T446,2025-10-28,C241,Rebecca Simmons,FR,P101,Home,3,168.71,PayPal,Returned
T447,2025-10-25,C175,Matthew Stevens,US,P155,Sports,1,268.41,UPI,Completed
T448,2026-05-27,C235,Nancy Sanchez,UK,P108,Electronics,4,253.17,Debit Card,Cancelled
T449,2025-12-09,C193,James Morgan,US,P164,Books,4,341.52,Debit Card,Returned
T450,2026-07-12,C12,Jesse Ellis,AU,P148,Clothing,1,364.51,Credit Card,Completed
T451,2025-09-11,C148,Sheila Middleton,DE,P147,Clothing,3,72.77,UPI,Cancelled
T452,2025-11-05,C143,Aaron Montoya,IN,P159,Electronics,1,430.09,PayPal,Cancelled
T453,2025-10-13,C161,Joseph Jones,US,P23,Sports,1,39.1,Credit Card,Completed
T454,2025-10-05,C243,Jeffrey Lowe,US,P95,Home,2,307.43,Debit Card,Cancelled
T455,2025-09-21,C196,Kathy Fields,AU,P75,Books,4,169.28,Credit Card,Completed
T456,2025-12-15,C208,Andrew Flores,CA,P157,Electronics,4,300.55,PayPal,Cancelled
T457,2026-03-16,C37,Stephanie Christensen,IN,P55,Electronics,1,261.95,UPI,Completed
T458,2026-06-29,C221,Teresa Myers,US,P125,Electronics,3,138.96,UPI,Cancelled
T459,2026-07-11,C277,James Macias,AU,P11,Electronics,1,75.18,PayPal,Completed
T460,2026-04-29,C83,Chelsea Flores,FR,P95,Sports,4,129.51,PayPal,Completed
T461,2026-08-08,C41,Chelsea Mcmahon,FR,P129,Sports,2,448.39,Debit Card,Completed
T462,2025-09-09,C117,David Martin,FR,P80,Books,1,355.09,Credit Card,Completed
T463,2026-06-07,C134,Alexis Martinez,CA,P14,Books,4,465.07,UPI,Cancelled
T464,2026-09-13 20:56:05.517924,C124,Benjamin Nguyen,IN,P17,Clothing,1,84.92,UPI,Returned
T465,2026-08-10,C132,Thomas Carter,IN,P160,Books,5,88.19,PayPal,Returned
T466,2026-01-09,C267,Cindy Keller,UK,P87,Electronics,5,255.27,Debit Card,Cancelled
T467,2026-06-14,C154,Ebony Lindsey,IN,P198,Home,3,148.99,Debit Card,Returned
T468,2026-08-03,C255,Kara Vazquez,US,P103,Clothing,2,308.13,Debit Card,Cancelled
T469,2026-02-25,C10,Nathan Hester,IN,P42,Clothing,5,270.23,UPI,Completed
T1,2025-11-21,C67,Justin Pitts,FR,P167,Home,4,266.34,Credit Card,Completed
T471,2025-08-17,C191,Derek Morris,IN,P131,Clothing,5,175.26,Debit Card,Completed
T472,2025-12-01,C211,Darrell Martinez,CA,P19,Sports,4,29.25,Debit Card,Returned
T473,2026-03-15,C140,Brian Davis,FR,P90,Books,4,212.08,UPI,Returned
T474,2026-01-02,C169,Erin Jordan,UK,P39,Sports,4,180.18,Debit Card,Cancelled
T475,2026-02-15,C109,Kenneth Perry,XYZ,P44,Books,5,339.06,Credit Card,Completed
T476,2026-04-08,C19,Robert Maldonado,US,P157,Sports,5,391.77,PayPal,Completed
T477,2025-12-31,C47,Kevin Diaz,DE,P87,Clothing,2,124.02,Debit Card,Cancelled
T478,2026-04-11,C212,Natasha Brown,CA,P122,Electronics,1,285.39,Credit Card,Completed
T479,2026-07-02,C6,Duane Parker,US,P25,Electronics,3,165.11,UPI,Cancelled
T480,2026-03-05,C129,Sarah Wu,CA,P104,Home,2,222.28,Credit Card,Cancelled
T481,2025-10-06,C277,Todd Barber,FR,P46,Electronics,1,123.09,PayPal,Returned
T482,2026-05-30,,Timothy Anderson,FR,P179,Home,2,448.84,UPI,Completed
T483,2026-03-13,C273,Gail Frank,FR,P54,Clothing,1,224.62,Credit Card,Returned
T484,2026-04-02,C206,Zachary Taylor,FR,P10,Electronics,4,105.16,Credit Card,Returned
T485,2025-11-28,C266,John Fuller,UK,P147,Clothing,3,151.34,Debit Card,Returned
T486,2026-06-21,C260,Patrick Collins,UK,P42,Books,5,378.94,PayPal,Completed
T487,2026-07-20,C240,Alexandra Fitzgerald,FR,P107,Electronics,4,78.83,UPI,Completed
T488,2026-02-28,C179,John Gray,IN,P156,Books,1,84.37,PayPal,Cancelled
T489,2025-11-21,C228,Heather Marshall,FR,P184,Sports,4,488.95,PayPal,Cancelled
T490,2025-10-01,C227,Benjamin Campbell,US,P92,Books,-4,184.43,Debit Card,Completed
T491,2026-03-31,C289,Gary Sharp,UK,P159,Books,4,413.77,PayPal,Returned
T492,2026-02-26,C99,Stacy Garcia,AU,P64,Books,3,44.94,Debit Card,Completed
T493,2026-04-20,C1,Nicholas Johnson,CA,P82,Home,2,334.03,Credit Card,Cancelled
T494,2026-08-10,C163,Erika Graham,CA,P1,Electronics,3,314.52,PayPal,Completed
T495,2026-03-09,C251,Jennifer Allen,US,P187,Books,3,335.59,UPI,Cancelled
T496,2025-12-10,C137,Robert Williams,IN,P76,Home,5,283.26,UPI,Returned
T497,2026-01-30,C245,Eddie Gibson,UK,P136,Home,4,143.48,UPI,Returned
T498,2026-01-17,C231,Helen Cisneros,DE,P57,Clothing,1,352.36,Debit Card,Completed
T499,2025-12-27,C25,Kevin Williams,FR,P166,Home,2,118.52,UPI,Returned
T500,2026-02-23,C8,Lisa Suarez,UK,P57,Clothing,2,435.11,Debit Card,Cancelled
T501,2026-07-17,C180,Jennifer Buchanan,IN,P178,Clothing,2,323.75,UPI,Completed
T502,2026-01-08,C258,Ronald Greene,CA,P128,Clothing,4,327.39,PayPal,Completed
T503,2026-07-06,C220,Robin Carlson,IN,P131,Books,2,31.17,Credit Card,Cancelled
T504,2025-11-18,C3,Maureen Coleman,DE,P81,Clothing,3,82.0,PayPal,Returned
T505,2026-03-17,C235,Gabriel Padilla,IN,P184,Home,3,265.09,Debit Card,Cancelled
T506,2025-09-12,C2,Rick Hill,IN,P68,Home,3,489.74,PayPal,Completed
T507,2026-08-07,C159,Jill Williams,IN,P161,Books,4,131.98,PayPal,Returned
T508,2025-12-12,C300,Peter Castillo,US,P199,Books,2,457.95,PayPal,Completed
T509,2025-08-27,C237,Cindy Powell,DE,P135,Electronics,5,43.67,Credit Card,Cancelled
T510,2025-11-27,C262,Ana Wells,CA,P193,Clothing,4,420.04,PayPal,Cancelled
T511,2025-10-03,C156,James Cruz,DE,P99,Electronics,3,46.22,PayPal,Completed
T512,2026-07-30,C72,Michael Brown,IN,P163,Books,3,296.71,PayPal,Cancelled
T513,2026-04-03,C145,Wendy Obrien,UK,P116,Electronics,3,242.14,Debit Card,Completed
T514,2025-12-15,C47,Edwin Lambert,IN,P2,Books,3,140.74,Credit Card,Cancelled
T515,2026-02-26,C214,Gabriel Thomas,FR,P27,Books,2,178.83,Debit Card,Cancelled
T516,2025-11-12,C155,Nicole Sanchez,CA,P82,Clothing,2,381.18,PayPal,Completed
T517,2026-05-11,C108,Mrs. Morgan Barnes PhD,IN,P84,Books,1,-94.53642385865321,Debit Card,Returned
T518,2026-02-25,C172,Marissa Harris,DE,P116,Electronics,1,428.12,UPI,Completed
T519,2025-10-01,C206,Nathan Reynolds,FR,P78,Home,3,372.91,UPI,Completed
T520,2025-10-23,C161,Jessica Reynolds,XYZ,P182,Clothing,3,44.36,Debit Card,Cancelled
T521,2026-07-22,C223,Courtney Simmons,CA,P153,Books,4,18.14,PayPal,Cancelled
T522,2025-12-11,C62,Abigail Gallegos,CA,P172,Books,2,476.39,Credit Card,Cancelled
T523,2025-10-22,C177,Ms. Leah Cole MD,UK,P142,Home,2,209.33,Credit Card,Returned
T524,2026-03-08,C149,Kristin Mckenzie,IN,P200,Sports,1,434.91,Debit Card,Completed
T525,2026-03-18,C236,William Kerr Jr.,DE,P13,Books,2,268.21,Debit Card,Returned
T526,2026-03-20,C173,Elizabeth Bailey,FR,P55,Books,4,185.74,Credit Card,Returned
T527,2025-12-15,C254,Steven Ramirez,DE,P105,Electronics,4,78.82,Credit Card,Completed
T528,2026-03-07,C194,April Dawson,UK,P68,Books,5,228.7,PayPal,Completed
T529,2026-06-26,C154,Elizabeth Conrad,UK,P30,Electronics,2,416.3,Credit Card,Cancelled
T530,2025-11-14,C217,Henry Smith,IN,P66,Electronics,2,206.51,UPI,Cancelled
T531,2025-10-09,C61,Robert Hunt,UK,P132,Electronics,3,441.03,UPI,Cancelled
T532,2026-03-19,C90,Patricia Underwood,UK,P181,Home,1,196.91,UPI,Cancelled
T533,2026-05-14,C190,Elizabeth Thomas,IN,P199,Books,4,364.65,Credit Card,Completed
T534,2026-01-25,C107,Haley Bowman,CA,P4,Sports,5,436.62,Debit Card,Cancelled
T535,2025-10-03,C21,Gregory Castillo,UK,P93,Books,4,189.59,Debit Card,Cancelled
T536,2025-12-01,C19,Julie Ray,FR,P74,Sports,5,326.14,UPI,Returned
T537,2026-03-15,C211,Danielle Gibbs,US,P11,Electronics,2,49.79,UPI,Returned
T538,2026-04-02,C116,Lauren Beck,UK,P185,Home,4,277.88,PayPal,Cancelled
T539,2026-03-03,C166,Nathan Andrews,US,P156,Home,3,348.57,UPI,Completed
T540,2025-10-01,C44,Rebecca Kim,FR,P190,Home,3,285.28,Debit Card,Cancelled
T541,2025-09-06,C295,Sandra Holder,CA,P177,Electronics,1,119.28,Debit Card,Cancelled
T542,2026-06-27,C111,Michelle Smith,CA,P5,Home,1,30.52,Debit Card,Returned
T543,2026-07-28,C72,Crystal Foster,US,P101,Clothing,4,84.75,PayPal,Cancelled
T544,2026-04-27,C169,Dawn Jones,CA,P23,Clothing,4,387.03,Credit Card,Cancelled
T545,2025-08-14,C77,Linda Moran,FR,P45,Home,4,77.52,Credit Card,Cancelled
T546,2026-06-16,C82,John Davis,AU,P12,Clothing,1,54.9,Debit Card,Cancelled
T547,2025-10-03,C102,Andrew Hobbs PhD,DE,P148,Clothing,3,290.76,UPI,Completed
T548,2025-10-13,C115,Patrick Krueger,IN,P150,Home,5,222.18,Debit Card,Cancelled
T549,2025-11-15,C219,Jenna Watson,US,P98,Books,5,292.15,Debit Card,Completed
T550,2026-03-15,C150,Zachary Lawson,IN,P111,Sports,1,60.53,UPI,Cancelled
T551,2025-10-01,C110,Thomas Fuentes,CA,P42,Home,3,445.52,Credit Card,Completed
T552,2026-04-13,C218,Jeffrey Henderson,FR,P97,Clothing,3,382.14,Credit Card,Cancelled
T553,2026-04-20,C114,Shane Little,CA,P68,Sports,1,266.62,Credit Card,Returned
T554,2026-01-06,C194,Andrew Roberts,FR,P107,Clothing,1,282.34,UPI,Returned
T555,2025-08-30,C31,George Johnson,AU,P59,Home,3,99.64,UPI,Returned
T556,2026-07-16,C79,Edward Schultz,AU,P76,Electronics,3,90.88,Debit Card,Cancelled
T557,2026-04-25,C83,Nancy Cowan,CA,P172,Home,1,148.04,PayPal,Cancelled
T558,2026-04-27,C299,Peter Pratt,AU,P121,Clothing,4,367.53,PayPal,Returned
T559,2026-05-13,C95,Robert Steele,AU,P80,Home,2,427.46,Debit Card,Cancelled
T560,2026-06-27,C268,Grace Martinez,AU,P151,Books,4,98.09,UPI,Completed
T561,2025-09-23,C169,Denise Morris,AU,P43,Books,1,87.24,UPI,Returned
T562,2026-05-17,C284,Tara Johnston,US,P185,Home,4,189.34,Credit Card,Completed
T563,2026-03-03,C14,Christopher Willis,FR,P168,Sports,1,93.01,PayPal,Cancelled
T564,2026-02-13,C261,Richard Howell,AU,P135,Sports,2,174.52,PayPal,Cancelled
T565,2025-09-25,C88,Scott Stone,FR,P99,Electronics,3,127.93,UPI,Completed
T566,2026-06-20,C48,Roberto Burns,DE,P120,Books,5,498.66,UPI,Cancelled
T567,2026-03-30,,Jose Duffy,DE,P80,Clothing,5,410.38,PayPal,Returned
T568,2026-07-29,C249,Brandon Church,IN,P8,Home,5,410.18,UPI,Cancelled
T569,2025-10-17,C71,Lori Brady,UK,P98,Electronics,-3,236.14,Credit Card,Cancelled
T1,2026-03-21,C215,Bradley Jones,FR,P54,Electronics,5,273.95,Credit Card,Returned
T571,2025-12-06,C298,Richard Smith,AU,P47,Electronics,3,202.58,Debit Card,Returned
T572,2025-09-28,C38,Andrea Watson,AU,P61,Electronics,4,41.8,PayPal,Returned
T573,2025-11-20,C206,John Simpson,CA,P65,Home,4,66.81,Debit Card,Completed
T574,2026-02-15,C70,Cheryl Mueller,IN,P69,Sports,4,124.36,UPI,Completed
T575,2025-12-07,C61,Vickie Young,US,P144,Electronics,4,355.63,PayPal,Returned
T576,2025-10-05,C87,Kimberly Bowers,CA,P14,Home,5,206.23,Debit Card,Returned
T577,2026-07-17,C180,Miguel Morgan,AU,P90,Books,2,467.29,UPI,Returned
T578,2026-07-19,C188,Elizabeth Jones,US,P45,Books,3,99.01,UPI,Cancelled
T579,2025-09-02,C221,Michael Mccarthy,XYZ,P51,Clothing,2,425.83,Credit Card,Returned
T580,2026-02-12,C248,James Gibson,FR,P17,Sports,2,186.69,Debit Card,Cancelled
T581,2025-09-07,C235,Brian Black,US,P84,Home,4,386.34,Debit Card,Cancelled
T582,2026-08-10,C100,Patricia Duran,DE,P75,Clothing,4,46.71,UPI,Returned
T583,2026-06-25,C49,Brian Mcclure,AU,P131,Electronics,4,203.17,Credit Card,Cancelled
T584,2026-06-02,C21,Dennis Mercado,IN,P167,Books,5,376.48,PayPal,Completed
T585,2026-04-18,C61,Andrea Jones,FR,P60,Home,3,479.71,UPI,Returned
T586,2025-09-06,C220,Christopher Lyons,AU,P164,Home,3,316.5,Debit Card,Cancelled
T587,2026-07-02,C31,Dr. Meredith Lopez DVM,AU,P34,Home,1,196.75,Debit Card,Cancelled
